epoch,accuracy,loss,val_accuracy,val_loss
0,0.6037893891334534,0.6545596122741699,0.6729222536087036,0.6182027459144592
1,0.7369215488433838,0.5337746739387512,0.7345844507217407,0.5309547185897827
2,0.7788397073745728,0.4618602693080902,0.7801608443260193,0.4463002383708954
3,0.8314889073371887,0.37285393476486206,0.8217158317565918,0.3816604018211365
4,0.8511066436767578,0.3391142189502716,0.8478552103042603,0.33624276518821716
5,0.8661971688270569,0.3141140639781952,0.8478552103042603,0.346002459526062
6,0.8767605423927307,0.28569310903549194,0.8699731826782227,0.3012453019618988
7,0.8896713852882385,0.2545474171638489,0.8914209008216858,0.277558833360672
8,0.9049295783042908,0.2391124665737152,0.8860589861869812,0.27052050828933716
9,0.9133132100105286,0.21736009418964386,0.8914209008216858,0.26138821244239807
10,0.9195170998573303,0.2017919272184372,0.8981233239173889,0.2606256306171417
11,0.9156606197357178,0.20802579820156097,0.9054960012435913,0.2461540251970291
12,0.8804493546485901,0.288616418838501,0.8920911550521851,0.2653951048851013
13,0.9275653958320618,0.18112380802631378,0.8894101977348328,0.27602800726890564
14,0.9434943199157715,0.14729830622673035,0.9095174074172974,0.24949553608894348
15,0.9426559209823608,0.15735313296318054,0.9142091274261475,0.23556478321552277
16,0.9423205852508545,0.15539565682411194,0.9101876616477966,0.2471252679824829
17,0.9166666865348816,0.21227791905403137,0.904825747013092,0.24778354167938232
18,0.947350800037384,0.14357861876487732,0.9168900847434998,0.2324935495853424
19,0.949195146560669,0.13881239295005798,0.9162198305130005,0.2290361374616623
20,0.922367513179779,0.20113882422447205,0.8552278876304626,0.31906336545944214
21,0.9446679949760437,0.1416202336549759,0.9155495762825012,0.22898992896080017
22,0.965459406375885,0.09736430644989014,0.9182305335998535,0.23324424028396606
23,0.9540576934814453,0.12462165951728821,0.9215817451477051,0.2192901372909546
24,0.9609322547912598,0.10489663481712341,0.9115281701087952,0.24713470041751862
25,0.9408115148544312,0.1462264060974121,0.9189007878303528,0.21670207381248474
26,0.9662978053092957,0.09414762258529663,0.9269437193870544,0.2213231474161148
27,0.9713279604911804,0.08219809830188751,0.9135388731956482,0.26268792152404785
28,0.9703219532966614,0.07818596810102463,0.9054960012435913,0.2998169958591461
29,0.9718309640884399,0.07644592970609665,0.9222519993782043,0.23235157132148743
30,0.9478538036346436,0.1337972730398178,0.9249329566955566,0.2368432581424713
31,0.9797115921974182,0.06063186377286911,0.9014745354652405,0.33847591280937195
32,0.9721663594245911,0.08229736238718033,0.9142091274261475,0.2922951877117157
33,0.9721663594245911,0.07180909812450409,0.9189007878303528,0.2531731426715851
34,0.9652917385101318,0.08439522981643677,0.8967828154563904,0.30207526683807373
