epoch,accuracy,loss,val_accuracy,val_loss
0,0.5068353414535522,0.700100839138031,0.5065252780914307,0.6925867199897766
1,0.5560089945793152,0.6829138994216919,0.5350733995437622,0.6834778785705566
2,0.5815140008926392,0.675015926361084,0.5962479710578918,0.6755625009536743
3,0.6335441470146179,0.6630036234855652,0.6166394948959351,0.6655241250991821
4,0.6372168660163879,0.6506959795951843,0.6500815749168396,0.6552789807319641
5,0.6459906101226807,0.6357857584953308,0.6598694920539856,0.6466904282569885
6,0.661293625831604,0.61923748254776,0.6541598439216614,0.6344981789588928
7,0.6863905191421509,0.6026294231414795,0.6582381725311279,0.6268478631973267
8,0.7049582004547119,0.5867780447006226,0.6639478206634521,0.6254628300666809
9,0.7208732962608337,0.5710411667823792,0.6672104597091675,0.620549738407135
10,0.7371965050697327,0.5536341071128845,0.6876019835472107,0.6038219332695007
11,0.7529075741767883,0.532494068145752,0.7308319807052612,0.5716407895088196
12,0.7712711691856384,0.5089272260665894,0.7357259392738342,0.5626738667488098
13,0.7829014658927917,0.4928598403930664,0.7577487826347351,0.5383191108703613
14,0.7984085083007812,0.47267240285873413,0.7275693416595459,0.5649149417877197
15,0.7928994297981262,0.46883952617645264,0.76998370885849,0.4985187351703644
16,0.8147317171096802,0.43663182854652405,0.7805872559547424,0.4838937520980835
17,0.8369720578193665,0.4060528576374054,0.7830342650413513,0.48430415987968445
18,0.8255457878112793,0.4066168963909149,0.7659053802490234,0.5148781538009644
19,0.8084064722061157,0.4220886528491974,0.8017944693565369,0.4398835003376007
20,0.8363599181175232,0.38723504543304443,0.8205546736717224,0.4105333089828491
21,0.8602325916290283,0.34912222623825073,0.8287112712860107,0.3997184932231903
22,0.8734952211380005,0.3256826400756836,0.8344208598136902,0.38271212577819824
23,0.883289098739624,0.3044205605983734,0.8327895402908325,0.3972872495651245
24,0.8626810908317566,0.32427918910980225,0.8499184250831604,0.36482149362564087
25,0.8769639134407043,0.3034467101097107,0.8360521793365479,0.40220171213150024
26,0.8932870626449585,0.2737998068332672,0.8425775170326233,0.3740428388118744
27,0.8969597816467285,0.2661104202270508,0.8572593927383423,0.3611602783203125
28,0.9047133326530457,0.2510628402233124,0.8588907122612,0.36378899216651917
29,0.9136911034584045,0.23411023616790771,0.8646003007888794,0.35022401809692383
30,0.9171597361564636,0.2254299372434616,0.8556280732154846,0.3692629039287567
31,0.852479100227356,0.34283360838890076,0.8009787797927856,0.4515162408351898
32,0.8528871536254883,0.32932543754577637,0.8597063422203064,0.34195250272750854
33,0.8828810453414917,0.2780510187149048,0.8515497446060181,0.3597310185432434
34,0.906957745552063,0.24985074996948242,0.8531810641288757,0.3579789996147156
35,0.9149153232574463,0.22698931396007538,0.8678629398345947,0.34538963437080383
36,0.9230769276618958,0.2111126184463501,0.8613376617431641,0.34133368730545044
37,0.9245051741600037,0.2042188197374344,0.8678629398345947,0.3344906270503998
38,0.9267496466636658,0.1945990025997162,0.8743882775306702,0.3288379907608032
39,0.9334829449653625,0.18237799406051636,0.8711256384849548,0.32181960344314575
40,0.9347072243690491,0.1761530637741089,0.8694943189620972,0.32220011949539185
41,0.9351152777671814,0.1752108484506607,0.8597063422203064,0.34623461961746216
42,0.930626392364502,0.17874792218208313,0.8425775170326233,0.40578189492225647
43,0.9220567345619202,0.19063858687877655,0.873572587966919,0.3207552433013916
44,0.9222607612609863,0.19068944454193115,0.8099510669708252,0.4749046862125397
45,0.886961817741394,0.2682116627693176,0.8458401560783386,0.39035138487815857
46,0.8879820704460144,0.24774275720119476,0.8393148183822632,0.3855096399784088
47,0.916139543056488,0.20649006962776184,0.8662316203117371,0.3257790505886078
48,0.9385839700698853,0.17628352344036102,0.8654159903526306,0.3425493836402893
49,0.9432768821716309,0.15630273520946503,0.8727569580078125,0.31493079662323
