epoch,accuracy,loss,val_accuracy,val_loss
0,0.5013262629508972,0.7035426497459412,0.4975530207157135,0.6986250281333923
1,0.5421342849731445,0.6865429282188416,0.5154975652694702,0.6882967352867126
2,0.5598857402801514,0.6809031963348389,0.5823817253112793,0.6810525059700012
3,0.5978371500968933,0.6717734932899475,0.6084828972816467,0.6745675206184387
4,0.6078351140022278,0.6646009683609009,0.6321370601654053,0.6695874929428101
5,0.630279541015625,0.654256284236908,0.6370310187339783,0.6602525115013123
6,0.6441542506217957,0.6420971155166626,0.650897204875946,0.6503312587738037
7,0.657620906829834,0.6298148036003113,0.6484502553939819,0.6443632245063782
8,0.6674147844314575,0.6187924742698669,0.6615008115768433,0.6381170749664307
9,0.6696592569351196,0.6101662516593933,0.6729200482368469,0.6213454604148865
10,0.6763925552368164,0.6026557683944702,0.685970664024353,0.6086086630821228
11,0.6882268786430359,0.5906962156295776,0.6672104597091675,0.623802125453949
12,0.7059783935546875,0.57672119140625,0.6843393445014954,0.6059722304344177
13,0.7359722256660461,0.557162344455719,0.715334415435791,0.5821449756622314
14,0.758008599281311,0.5342584252357483,0.7185970544815063,0.5681542158126831
15,0.7643337845802307,0.5128889083862305,0.7275693416595459,0.5616582036018372
16,0.7659661173820496,0.5011940598487854,0.7414355874061584,0.540388822555542
17,0.7788206338882446,0.48272550106048584,0.7553017735481262,0.5194405913352966
18,0.7967761754989624,0.4628024995326996,0.7610114216804504,0.5062821507453918
19,0.7998367547988892,0.44635722041130066,0.7683523893356323,0.5048245787620544
20,0.8092225790023804,0.4330339729785919,0.7561174631118774,0.5095844268798828
21,0.8190165162086487,0.4139377176761627,0.7765089869499207,0.47540217638015747
22,0.8390124440193176,0.3833531439304352,0.8009787797927856,0.44909119606018066
23,0.83942049741745,0.37568002939224243,0.6590538620948792,0.6941496133804321
24,0.7937155961990356,0.4337320923805237,0.779771625995636,0.47762957215309143
25,0.8432973027229309,0.37046054005622864,0.7977161407470703,0.44651925563812256
26,0.8537033200263977,0.3448258340358734,0.8270799517631531,0.40154287219047546
27,0.868598222732544,0.31328362226486206,0.8230016231536865,0.39617571234703064
28,0.8765558004379272,0.304738312959671,0.8303425908088684,0.41761231422424316
29,0.8806366324424744,0.29525652527809143,0.8384991884231567,0.38138604164123535
30,0.8994082808494568,0.26234540343284607,0.8458401560783386,0.37137359380722046
31,0.8967557549476624,0.26079288125038147,0.804241418838501,0.46184012293815613
32,0.877780020236969,0.29193925857543945,0.8278955817222595,0.3895397186279297
33,0.8938992023468018,0.2590860426425934,0.8336052298545837,0.3785197138786316
34,0.88532954454422,0.27426058053970337,0.8197389841079712,0.4401926100254059
35,0.8734952211380005,0.29402586817741394,0.8368678689002991,0.3683919608592987
36,0.910834550857544,0.23072180151939392,0.8409461379051208,0.38067591190338135
37,0.9053254723548889,0.23497462272644043,0.8344208598136902,0.374921053647995
38,0.9212405681610107,0.21146167814731598,0.8458401560783386,0.3781090974807739
39,0.9094062447547913,0.22398966550827026,0.8393148183822632,0.3942098617553711
40,0.9206284284591675,0.20056790113449097,0.8401305079460144,0.3749297559261322
41,0.9298102259635925,0.18546557426452637,0.8409461379051208,0.3776054084300995
42,0.9198122620582581,0.20286846160888672,0.8360521793365479,0.3887350559234619
43,0.9094062447547913,0.21539564430713654,0.8393148183822632,0.38153520226478577
44,0.8812487125396729,0.2774946391582489,0.7862969040870667,0.5535703301429749
45,0.8873699307441711,0.26300302147865295,0.8344208598136902,0.3805929124355316
46,0.9202203750610352,0.2048155814409256,0.8287112712860107,0.4079087972640991
47,0.9359314441680908,0.18111930787563324,0.8376834988594055,0.3771611154079437
48,0.9420526623725891,0.16292156279087067,0.8409461379051208,0.39240899682044983
49,0.9373597502708435,0.1650521606206894,0.8384991884231567,0.38297420740127563
