epoch,accuracy,loss,val_accuracy,val_loss
0,0.6049631237983704,0.6520755290985107,0.6957104802131653,0.5899949073791504
1,0.7221663594245911,0.5527019500732422,0.7466487884521484,0.5062915086746216
2,0.7768276333808899,0.46682217717170715,0.7654155492782593,0.47802701592445374
3,0.8192488551139832,0.39839035272598267,0.8190348744392395,0.39145225286483765
4,0.8536217212677002,0.33738669753074646,0.8156836628913879,0.43057259917259216
5,0.8475854992866516,0.3394802510738373,0.8558981418609619,0.31856584548950195
6,0.8832998275756836,0.2764480710029602,0.8585790991783142,0.32547417283058167
7,0.8980550169944763,0.2506224811077118,0.8840482831001282,0.27919283509254456
8,0.9042589068412781,0.23436079919338226,0.8927614092826843,0.2499609887599945
9,0.9171696901321411,0.20574045181274414,0.9001340270042419,0.2514120042324066
10,0.9198524355888367,0.19805535674095154,0.8947721123695374,0.24303653836250305
11,0.9030851721763611,0.22762572765350342,0.8820375204086304,0.28070497512817383
12,0.9273977279663086,0.1806998997926712,0.8478552103042603,0.3682385981082916
13,0.9149899482727051,0.20649561285972595,0.9135388731956482,0.22046594321727753
14,0.934272289276123,0.1615835726261139,0.8344504237174988,0.3920927345752716
15,0.9268947243690491,0.1790737509727478,0.8934316635131836,0.26416635513305664
16,0.9419852495193481,0.14150065183639526,0.8605898022651672,0.3759641945362091
17,0.9398055076599121,0.15224969387054443,0.8894101977348328,0.28299054503440857
18,0.9379611015319824,0.15237148106098175,0.9115281701087952,0.23332065343856812
19,0.9372904300689697,0.16281983256340027,0.9101876616477966,0.2309708148241043
20,0.9453387260437012,0.14378802478313446,0.9088472127914429,0.2537497878074646
21,0.9565727710723877,0.11571662873029709,0.9068364500999451,0.2750634551048279
