epoch,accuracy,loss,val_accuracy,val_loss
0,0.5058151483535767,0.7023242115974426,0.4975530207157135,0.6978556513786316
1,0.5558049082756042,0.6851524710655212,0.5277324914932251,0.6879207491874695
2,0.5660069584846497,0.6777329444885254,0.574225127696991,0.6824690103530884
3,0.6192613840103149,0.6673129796981812,0.5954322814941406,0.6746694445610046
4,0.6182411909103394,0.6583561897277832,0.6256117224693298,0.6687451004981995
5,0.6437461972236633,0.6450347304344177,0.6427406072616577,0.6541517972946167
6,0.6800652742385864,0.6270300149917603,0.6582381725311279,0.6390199661254883
7,0.7008773684501648,0.6054179668426514,0.6778140068054199,0.6280596852302551
8,0.7125076651573181,0.5875647664070129,0.6851549744606018,0.6126526594161987
9,0.7420934438705444,0.5570517182350159,0.6851549744606018,0.6084995269775391
10,0.7439298033714294,0.5459294319152832,0.7088091373443604,0.583681583404541
11,0.7810651063919067,0.5123952031135559,0.7169657349586487,0.5841646790504456
12,0.7665782570838928,0.5090221166610718,0.7544861435890198,0.5370722413063049
13,0.8018771409988403,0.476274311542511,0.7667210698127747,0.5188732743263245
14,0.805141806602478,0.4574040472507477,0.7675366997718811,0.5211426615715027
15,0.8094266653060913,0.44859322905540466,0.76998370885849,0.4902104437351227
16,0.8347275853157043,0.40884679555892944,0.8164763450622559,0.4520273506641388
17,0.8439093828201294,0.38726747035980225,0.7446982264518738,0.5424439311027527
18,0.8124872446060181,0.4178442656993866,0.8254486322402954,0.41952773928642273
19,0.8477861881256104,0.3635035455226898,0.8230016231536865,0.410559743642807
20,0.8698225021362305,0.3339572250843048,0.8327895402908325,0.4130319058895111
21,0.8773719668388367,0.31499743461608887,0.8433931469917297,0.37855443358421326
22,0.8885941505432129,0.2924005687236786,0.8482871055603027,0.378277063369751
23,0.8896143436431885,0.2838580012321472,0.8531810641288757,0.363235205411911
24,0.8902264833450317,0.2804899215698242,0.8213703036308289,0.45035383105278015
25,0.8471740484237671,0.34928417205810547,0.8115823864936829,0.4414104223251343
26,0.8865537643432617,0.2879098057746887,0.844208836555481,0.3663693964481354
27,0.8973678946495056,0.2707737386226654,0.8523654341697693,0.36300840973854065
28,0.9038971662521362,0.2550744116306305,0.8605220317840576,0.35105565190315247
29,0.9065496921539307,0.2464793175458908,0.8507341146469116,0.37884998321533203
30,0.9100183844566345,0.23583167791366577,0.8605220317840576,0.34382084012031555
31,0.9151193499565125,0.22375784814357758,0.8588907122612,0.3484684228897095
32,0.914507269859314,0.2198396921157837,0.8433931469917297,0.36815977096557617
33,0.9116506576538086,0.22268061339855194,0.8670473098754883,0.33719998598098755
34,0.9194042086601257,0.20646801590919495,0.8572593927383423,0.3715187609195709
35,0.8310548663139343,0.3940509259700775,0.7985318303108215,0.4842001497745514
36,0.8624770641326904,0.3139035403728485,0.8254486322402954,0.3822072446346283
37,0.8959395885467529,0.2599858343601227,0.8409461379051208,0.3659115731716156
38,0.9114466309547424,0.23575779795646667,0.8531810641288757,0.3479415774345398
39,0.9198122620582581,0.21558982133865356,0.8580750226974487,0.33898451924324036
40,0.9257294535636902,0.19951778650283813,0.8621533513069153,0.33249449729919434
41,0.9336870312690735,0.18626657128334045,0.8646003007888794,0.33104872703552246
42,0.9385839700698853,0.17524614930152893,0.8654159903526306,0.3311771750450134
43,0.9414405226707458,0.166809543967247,0.8670473098754883,0.3251405954360962
44,0.9473576545715332,0.15855783224105835,0.8703099489212036,0.32231101393699646
45,0.948989987373352,0.15203338861465454,0.8760195970535278,0.32388171553611755
46,0.948989987373352,0.14792966842651367,0.8760195970535278,0.31802770495414734
47,0.9387879967689514,0.1689666211605072,0.8319739103317261,0.43834730982780457
48,0.9224647879600525,0.19680212438106537,0.8678629398345947,0.3333483040332794
49,0.9269536733627319,0.18799768388271332,0.8433931469917297,0.39256027340888977
