epoch,accuracy,loss,val_accuracy,val_loss
0,0.4968373775482178,0.7018972039222717,0.49673736095428467,0.6969663500785828
1,0.5588655471801758,0.6850160360336304,0.5334420800209045,0.6868160963058472
2,0.5672311782836914,0.6777169704437256,0.5970636010169983,0.6804258227348328
3,0.6206896305084229,0.6677651405334473,0.6150081753730774,0.6727641224861145
4,0.6164048314094543,0.6590324640274048,0.6476345658302307,0.6660153269767761
5,0.6470108032226562,0.645383894443512,0.646003246307373,0.6519643664360046
6,0.6753723621368408,0.6273363828659058,0.6476345658302307,0.6399103999137878
7,0.6931238770484924,0.6071578860282898,0.6541598439216614,0.6391229033470154
8,0.701081395149231,0.5908001661300659,0.6851549744606018,0.6157973408699036
9,0.7331156730651855,0.565353512763977,0.7088091373443604,0.5953893661499023
10,0.7549479603767395,0.5388824343681335,0.7194127440452576,0.5899695754051208
11,0.7502550482749939,0.531724214553833,0.7283849716186523,0.555975615978241
12,0.7837176322937012,0.5005773901939392,0.7438825368881226,0.5413303375244141
13,0.7822893261909485,0.4864656627178192,0.7732463479042053,0.5150207281112671
14,0.8041216135025024,0.46228039264678955,0.7814029455184937,0.49321797490119934
15,0.8161599636077881,0.4354015290737152,0.7716150283813477,0.5187817215919495
16,0.8022852540016174,0.44265031814575195,0.7667210698127747,0.48519495129585266
17,0.834319531917572,0.4023551940917969,0.8058727383613586,0.4536862075328827
18,0.8418689966201782,0.3809996247291565,0.7952691912651062,0.44924527406692505
19,0.8565598726272583,0.35566672682762146,0.8458401560783386,0.3975268304347992
20,0.869006335735321,0.32777267694473267,0.8230016231536865,0.4066099524497986
21,0.8575800657272339,0.3360308110713959,0.8352365493774414,0.3872106969356537
22,0.8643134236335754,0.3261263072490692,0.7920065522193909,0.4593439996242523
23,0.8706386685371399,0.3178710341453552,0.8327895402908325,0.3905782699584961
24,0.8859416246414185,0.2903287708759308,0.8311582207679749,0.40963032841682434
25,0.8900224566459656,0.2828015089035034,0.844208836555481,0.3777962028980255
26,0.8936951756477356,0.27087894082069397,0.8515497446060181,0.3747200667858124
27,0.894511342048645,0.2703891098499298,0.8360521793365479,0.3986815810203552
28,0.898184061050415,0.2612231373786926,0.8474714756011963,0.38440966606140137
29,0.9053254723548889,0.24317479133605957,0.8515497446060181,0.3732839822769165
30,0.9112426042556763,0.23166434466838837,0.844208836555481,0.3718617856502533
31,0.8953275084495544,0.2507747709751129,0.7601957321166992,0.6056550145149231
32,0.8437053561210632,0.3550102710723877,0.8336052298545837,0.36967626214027405
33,0.9008365869522095,0.25454944372177124,0.8221859931945801,0.4211972951889038
34,0.9022648334503174,0.2489088624715805,0.8433931469917297,0.37296929955482483
35,0.910630464553833,0.22816993296146393,0.8425775170326233,0.3783874809741974
36,0.9147112965583801,0.21898168325424194,0.8450244665145874,0.38843974471092224
37,0.9185880422592163,0.20745335519313812,0.844208836555481,0.38394036889076233
38,0.9169557094573975,0.2100669890642166,0.8515497446060181,0.3715239465236664
39,0.9289940595626831,0.19608967006206512,0.8507341146469116,0.3787807822227478
40,0.932462751865387,0.1798122674226761,0.844208836555481,0.37198933959007263
41,0.9338910579681396,0.1760045439004898,0.8474714756011963,0.3827177584171295
42,0.899612307548523,0.23213987052440643,0.8507341146469116,0.3770752549171448
43,0.9330748915672302,0.17431272566318512,0.8230016231536865,0.4243883490562439
44,0.8973678946495056,0.23448239266872406,0.8466557860374451,0.36872777342796326
45,0.9024688601493835,0.2262813001871109,0.8466557860374451,0.3757658898830414
46,0.9330748915672302,0.1774425059556961,0.8474714756011963,0.37974265217781067
47,0.9357274174690247,0.1724119484424591,0.8417618274688721,0.3888033926486969
48,0.9353193044662476,0.1675819605588913,0.8482871055603027,0.3997758626937866
49,0.9445011019706726,0.15638166666030884,0.844208836555481,0.3923165798187256
