epoch,accuracy,loss,val_accuracy,val_loss
0,0.5392354130744934,0.6896025538444519,0.5355227589607239,0.6806859374046326
1,0.6173709034919739,0.645892322063446,0.6756032109260559,0.6232476234436035
2,0.6886317729949951,0.598610520362854,0.6849865913391113,0.594052791595459
3,0.7102615833282471,0.5753971934318542,0.7278820276260376,0.5692629814147949
4,0.7523474097251892,0.5261250734329224,0.7701072096824646,0.5098194479942322
5,0.7706237435340881,0.4864695966243744,0.7734584212303162,0.5015016198158264
6,0.7464788556098938,0.5285553932189941,0.7466487884521484,0.509227991104126
7,0.7699530720710754,0.48918426036834717,0.7989276051521301,0.4736781120300293
8,0.7887324094772339,0.46764421463012695,0.8089812397956848,0.45036786794662476
9,0.8185781240463257,0.4084152579307556,0.7694370150566101,0.49892014265060425
10,0.8175721168518066,0.40384653210639954,0.8163539171218872,0.421697199344635
11,0.831991970539093,0.37906572222709656,0.7714477181434631,0.45304158329963684
12,0.8281354904174805,0.3952968418598175,0.817694365978241,0.3988109827041626
13,0.8497652411460876,0.35579368472099304,0.7815013527870178,0.5114956498146057
14,0.8358484506607056,0.38071200251579285,0.8404825925827026,0.4234597980976105
15,0.8586519360542297,0.3524043560028076,0.7949061393737793,0.4377114176750183
16,0.8688799738883972,0.3214859366416931,0.8585790991783142,0.3275716304779053
17,0.8874916434288025,0.27143117785453796,0.8270777463912964,0.41207242012023926
18,0.8812877535820007,0.29256394505500793,0.8458445072174072,0.3329654037952423
19,0.8767605423927307,0.290934294462204,0.8693029284477234,0.3043634593486786
20,0.9129778742790222,0.21841596066951752,0.8867292404174805,0.2994588613510132
21,0.9282360672950745,0.18925148248672485,0.8981233239173889,0.2706752121448517
22,0.9113011360168457,0.21289610862731934,0.8920911550521851,0.2669213116168976
23,0.909456729888916,0.2254919707775116,0.8880696892738342,0.28868937492370605
24,0.919181764125824,0.19726985692977905,0.8967828154563904,0.24931249022483826
25,0.9245472550392151,0.1805797964334488,0.8867292404174805,0.27821484208106995
26,0.929912805557251,0.17203208804130554,0.8659517168998718,0.3930074870586395
27,0.8980550169944763,0.25153452157974243,0.887399435043335,0.32090723514556885
28,0.9357813596725464,0.17227989435195923,0.8485254645347595,0.47197863459587097
