epoch,accuracy,loss,val_accuracy,val_loss
0,0.5962441563606262,0.6586951613426208,0.6447721123695374,0.6274900436401367
1,0.7266935110092163,0.5362930297851562,0.7734584212303162,0.47931283712387085
2,0.798625111579895,0.4369398355484009,0.792225182056427,0.45982715487480164
3,0.8281354904174805,0.3717888295650482,0.8297587037086487,0.3933519721031189
4,0.8485915660858154,0.3417368531227112,0.8384718298912048,0.36449721455574036
5,0.8591549396514893,0.3237539529800415,0.8022788166999817,0.4541187882423401
6,0.8683769106864929,0.307130366563797,0.8223860859870911,0.41388237476348877
7,0.889000654220581,0.2716880142688751,0.8719838857650757,0.30437031388282776
8,0.8978873491287231,0.23863999545574188,0.8666219711303711,0.300401508808136
9,0.9052649140357971,0.23319195210933685,0.8934316635131836,0.2533991038799286
10,0.8948692083358765,0.24577240645885468,0.8123324513435364,0.4442705512046814
11,0.8980550169944763,0.24217885732650757,0.8894101977348328,0.2656663656234741
12,0.910630464553833,0.21844536066055298,0.9028149843215942,0.24717926979064941
13,0.9196847677230835,0.19920043647289276,0.9034852385520935,0.2437254935503006
14,0.9309188723564148,0.17382419109344482,0.8894101977348328,0.2754977345466614
15,0.9221998453140259,0.18617025017738342,0.8579088449478149,0.33390098810195923
16,0.9339369535446167,0.1691860854625702,0.8666219711303711,0.33643752336502075
17,0.9456740617752075,0.14491872489452362,0.8981233239173889,0.27000266313552856
18,0.9553990364074707,0.12026609480381012,0.8867292404174805,0.313764750957489
19,0.9562374353408813,0.11708498746156693,0.9075067043304443,0.27674219012260437
20,0.958081841468811,0.10469198226928711,0.9068364500999451,0.2791459560394287
21,0.9538900256156921,0.1247745156288147,0.8445039987564087,0.4516831040382385
22,0.941817581653595,0.1423080414533615,0.9155495762825012,0.22358286380767822
23,0.9344399571418762,0.1578540951013565,0.9189007878303528,0.21937872469425201
24,0.9602615833282471,0.10660307854413986,0.9229222536087036,0.20945598185062408
25,0.9597585797309875,0.10392820835113525,0.917560338973999,0.22114740312099457
26,0.9557344317436218,0.11088482290506363,0.9121983647346497,0.22703596949577332
27,0.9579141736030579,0.12065795809030533,0.9061661958694458,0.25079333782196045
28,0.9565727710723877,0.11132936179637909,0.8317694664001465,0.4821311831474304
29,0.9401408433914185,0.14540301263332367,0.9235925078392029,0.20548972487449646
30,0.9463447332382202,0.12778425216674805,0.8713136911392212,0.3662669062614441
31,0.9669684767723083,0.08758699148893356,0.8813672661781311,0.40167006850242615
32,0.9765258431434631,0.06522703915834427,0.8666219711303711,0.4678937792778015
33,0.9815559983253479,0.053142961114645004,0.8706434369087219,0.48065459728240967
34,0.9830650687217712,0.04610934481024742,0.872654139995575,0.4712742865085602
35,0.9743461012840271,0.06757677346467972,0.8672922253608704,0.48945412039756775
36,0.9699865579605103,0.07696057111024857,0.9014745354652405,0.29819566011428833
37,0.9691482186317444,0.07525740563869476,0.917560338973999,0.2689211964607239
