epoch,accuracy,loss,val_accuracy,val_loss
0,0.5058151483535767,0.692441999912262,0.5628058910369873,0.6893435716629028
1,0.5819220542907715,0.6787049770355225,0.6117455363273621,0.6683418154716492
2,0.6164048314094543,0.6660773158073425,0.6353996992111206,0.650371253490448
3,0.6461946368217468,0.6415883898735046,0.6451876163482666,0.6393265128135681
4,0.6998571753501892,0.5958550572395325,0.6990212202072144,0.5995755791664124
5,0.7312793135643005,0.5512883067131042,0.7161501049995422,0.5598207116127014
6,0.7553560733795166,0.5292181372642517,0.5758564472198486,0.8814499974250793
7,0.5825341939926147,0.7294287085533142,0.5032626390457153,0.6871384978294373
8,0.5925321578979492,0.6480611562728882,0.6647634506225586,0.6284766793251038
9,0.7067945599555969,0.592621922492981,0.700652539730072,0.5826846361160278
10,0.7455621361732483,0.5297279953956604,0.7120717763900757,0.5697566270828247
11,0.770455002784729,0.4955423176288605,0.7504078149795532,0.5333886742591858
12,0.7675984501838684,0.4971104562282562,0.7569330930709839,0.5143199563026428
13,0.7820852994918823,0.4905131459236145,0.7471451759338379,0.5231621265411377
14,0.7826973795890808,0.4825340211391449,0.7642740607261658,0.5019211769104004
15,0.8104468584060669,0.4414966106414795,0.7985318303108215,0.45211678743362427
16,0.8265659809112549,0.40755972266197205,0.784665584564209,0.48075103759765625
17,0.8220771551132202,0.41858235001564026,0.7765089869499207,0.47590991854667664
18,0.7871862649917603,0.4645801782608032,0.794453501701355,0.45213010907173157
19,0.8122832179069519,0.4369902014732361,0.6606851816177368,0.6816195249557495
20,0.6796572208404541,0.606389582157135,0.6835236549377441,0.5976825952529907
21,0.7461742758750916,0.5333925485610962,0.765089750289917,0.528067409992218
22,0.7963680624961853,0.4709521532058716,0.789559543132782,0.4727117121219635
