epoch,accuracy,loss,val_accuracy,val_loss
0,0.5965794920921326,0.6563949584960938,0.6782841682434082,0.6039925813674927
1,0.728537917137146,0.550495445728302,0.7312332391738892,0.5226678848266602
2,0.7946009635925293,0.43607577681541443,0.8116621971130371,0.42656880617141724
3,0.8195841908454895,0.3960854709148407,0.832439661026001,0.3644792437553406
4,0.838363528251648,0.37465986609458923,0.8364611268043518,0.35306316614151
5,0.840543270111084,0.3576129078865051,0.8538873791694641,0.33717772364616394
6,0.867538571357727,0.31285393238067627,0.862600564956665,0.31457117199897766
7,0.879443347454071,0.281852662563324,0.8558981418609619,0.3342859745025635
8,0.8599932789802551,0.3210716247558594,0.8445039987564087,0.3433305621147156
9,0.8933601379394531,0.258096307516098,0.8679624795913696,0.31546229124069214
10,0.9012407660484314,0.24248121678829193,0.8659517168998718,0.33092057704925537
11,0.8992286920547485,0.24420210719108582,0.8954423666000366,0.24597828090190887
12,0.9230382442474365,0.18977512419223785,0.8833780288696289,0.3221113979816437
13,0.8945338726043701,0.25412023067474365,0.8907506465911865,0.2521061897277832
14,0.926559329032898,0.18994617462158203,0.9014745354652405,0.2352440506219864
15,0.9416499137878418,0.14706246554851532,0.904825747013092,0.2544521391391754
16,0.9292421340942383,0.1827017366886139,0.9061661958694458,0.22070357203483582
17,0.9503688812255859,0.13112005591392517,0.9222519993782043,0.20992088317871094
18,0.9621059894561768,0.10627806186676025,0.9242627620697021,0.22824415564537048
19,0.9589201807975769,0.11303483694791794,0.9168900847434998,0.25076115131378174
20,0.9641180634498596,0.09834669530391693,0.9229222536087036,0.2211848944425583
21,0.964453399181366,0.09520241618156433,0.917560338973999,0.21567194163799286
22,0.9465124011039734,0.1343100368976593,0.8753350973129272,0.30376535654067993
23,0.9646210670471191,0.09351859241724014,0.9202412962913513,0.23537829518318176
24,0.9736753702163696,0.07794583588838577,0.9054960012435913,0.2884027361869812
25,0.9668008089065552,0.08766236901283264,0.9101876616477966,0.2454904317855835
26,0.9599262475967407,0.09942270070314407,0.9088472127914429,0.24043667316436768
