epoch,accuracy,loss,val_accuracy,val_loss
0,0.5141807794570923,0.6913739442825317,0.5220228433609009,0.6886699795722961
1,0.5558049082756042,0.6837664842605591,0.6141924858093262,0.6756917238235474
2,0.5902876853942871,0.671654999256134,0.6256117224693298,0.6684330105781555
3,0.6378290057182312,0.6495440602302551,0.6484502553939819,0.6412472724914551
4,0.6786370277404785,0.6128981709480286,0.710440456867218,0.5708820223808289
5,0.6976127028465271,0.5864718556404114,0.6721044182777405,0.6144044995307922
6,0.7006733417510986,0.5894812941551208,0.715334415435791,0.5675793886184692
7,0.7669863104820251,0.5100085139274597,0.5554649233818054,0.7994270324707031
8,0.5358090400695801,0.7124089002609253,0.5228384733200073,0.6879018545150757
9,0.5315241813659668,0.6837447285652161,0.5913540124893188,0.6739954948425293
10,0.6327280402183533,0.6549521684646606,0.6541598439216614,0.6392289400100708
11,0.6839420795440674,0.6081317067146301,0.6941272616386414,0.5940743684768677
12,0.7225056290626526,0.5615946650505066,0.7585644125938416,0.5258060097694397
13,0.7602530121803284,0.5247661471366882,0.6761826872825623,0.6299129128456116
14,0.6566007137298584,0.6393553018569946,0.574225127696991,0.6611247062683105
15,0.5831462740898132,0.6640363931655884,0.5326264500617981,0.6813863515853882
16,0.577433168888092,0.6713936924934387,0.6443719267845154,0.6510534882545471
17,0.6598653197288513,0.6298649311065674,0.7137030959129333,0.5924366116523743
18,0.7174046039581299,0.5776653289794922,0.5783033967018127,0.6947357058525085
19,0.7174046039581299,0.5769051313400269,0.7544861435890198,0.5407548546791077
